run,unit_type,segment_idx,token_idx,text,start_ms,end_ms,dur_ms,start_in_silence,end_in_silence,overlap_ms,max_overlap_ms,n_regions_hit,first_region_id,first_region_type,first_region_start_ms,first_region_end_ms,overlap_any,overlap_gt_threshold
baseline,word,18,7,utable,93010,93100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,19,8,utable,94010,94100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,21,7,utable,95010,95100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,22,7,utable,96010,96100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,23,8,utable,97010,97100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,24,7,utable,98010,98100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,25,7,utable,99010,99100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,26,7,utable,100010,100100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,27,8,utable,101010,101100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,28,7,utable,102010,102100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,29,7,utable,103010,103100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,30,7,utable,104010,104100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,31,7,utable,105010,105100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,32,8,utable,106010,106100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,33,7,utable,107010,107100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,34,7,utable,108010,108100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,35,6, rep,109510,109600,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,36,8,utable,111010,111100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
baseline,word,40,7,utable,115010,115100,90,True,True,90,90,1,10,short_silence,114494,115138,True,False
baseline,word,47,7,utable,122010,122100,90,True,True,90,90,1,12,short_silence,121724,122796,True,False
baseline,word,50,7,utable,125010,125100,90,True,True,90,90,1,13,short_silence,124665,125713,True,False
baseline,word,54,7,utable,129010,129100,90,True,True,90,90,1,14,short_silence,128580,129699,True,False
baseline,word,58,7,utable,133010,133100,90,True,True,90,90,1,15,short_silence,132242,133169,True,False
baseline,word,62,8,utable,137010,137100,90,True,True,90,90,1,16,short_silence,136153,137577,True,False
baseline,word,66,7,utable,141010,141100,90,True,True,90,90,1,17,short_silence,140537,141832,True,False
baseline,word,69,7,utable,144010,144100,90,True,True,90,90,1,18,short_silence,143596,144397,True,False
baseline,word,72,7,utable,147010,147100,90,True,True,90,90,1,19,short_silence,146904,148134,True,False
baseline,word,73,7,utable,148010,148100,90,True,True,90,90,1,19,short_silence,146904,148134,True,False
baseline,word,76,7,utable,151010,151100,90,True,True,90,90,1,20,short_silence,150537,151110,True,False
baseline,word,79,7,utable,154010,154100,90,True,True,90,90,1,21,short_silence,153432,154689,True,False
baseline,word,83,7,utable,158010,158100,90,True,True,90,90,1,22,short_silence,157383,158304,True,False
baseline,word,87,7,utable,162010,162100,90,True,True,90,90,1,23,short_silence,161242,162315,True,False
baseline,word,91,7,utable,166010,166100,90,True,True,90,90,1,24,short_silence,165380,166230,True,False
baseline,word,94,8,utable,169010,169100,90,True,True,90,90,1,25,short_silence,168924,169880,True,False
baseline,word,98,8,utable,173010,173100,90,True,True,90,90,1,26,short_silence,172840,173814,True,False
baseline,word,102,7,utable,177010,177100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,103,8,utable,178010,178100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,104,7,utable,179010,179100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,105,7,utable,180010,180100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,106,7,utable,181010,181100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,107,7,utable,182010,182100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,108,7,utable,183010,183100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,109,7,utable,184010,184100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,110,7,utable,185010,185100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,111,7,utable,186010,186100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,112,7,utable,187010,187100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,113,7,utable,188010,188100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,115,7,utable,189010,189100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,116,7,utable,190010,190100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,117,7,utable,191010,191100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,118,7,utable,192010,192100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,119,8,utable,193010,193100,90,True,True,90,90,1,27,long_silence,176775,196775,True,False
baseline,word,55,3, validation,129610,129770,160,True,False,89,89,1,14,short_silence,128580,129699,True,False
baseline,word,156,4, jumps,285680,286070,390,True,False,89,89,1,41,short_silence,285123,285769,True,False
baseline,word,4,7,amp,58090,58290,200,False,True,88,88,1,5,short_silence,58202,58761,True,False
baseline,word,157,4, words,288860,289260,400,True,False,88,88,1,42,short_silence,287882,288948,True,False
baseline,word,43,7,utable,118010,118100,90,False,True,83,83,1,11,short_silence,118017,119077,True,False
baseline,word,146,8,.,233230,233430,200,False,True,81,81,1,32,long_silence,233349,253349,True,False
baseline,word,6,10,.,66360,66440,80,True,True,80,80,1,7,short_silence,65951,67028,True,False
baseline,word,12,2,based,85530,85610,80,True,True,80,80,1,8,long_silence,69954,89954,True,False
baseline,word,12,4, benefits,85770,85850,80,True,True,80,80,1,8,long_silence,69954,89954,True,False
baseline,word,17,4, benefits,91770,91850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,18,2,based,92530,92610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,18,4, benefits,92770,92850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,19,3,based,93530,93610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,19,5, benefits,93770,93850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,21,2,based,94530,94610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,21,4, benefits,94770,94850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,22,2,based,95530,95610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,22,4, benefits,95770,95850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,23,3,based,96530,96610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,23,5, benefits,96770,96850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,24,2,based,97530,97610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,24,4, benefits,97770,97850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,25,2,based,98530,98610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,25,4, benefits,98770,98850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,26,2,based,99530,99610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,26,4, benefits,99770,99850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,27,3,based,100530,100610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,27,5, benefits,100770,100850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,28,2,based,101530,101610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,28,4, benefits,101770,101850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,29,2,based,102530,102610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,29,4, benefits,102770,102850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,30,2,based,103530,103610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,30,4, benefits,103770,103850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,31,2,based,104530,104610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,31,4, benefits,104770,104850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,32,3,based,105530,105610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,32,5, benefits,105770,105850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,33,2,based,106530,106610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,33,4, benefits,106770,106850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,34,2,based,107530,107610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,34,4, benefits,107770,107850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,36,3,based,110530,110610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,36,5, benefits,110770,110850,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,37,2,based,111530,111610,80,True,True,80,80,1,9,long_silence,91742,111742,True,False
baseline,word,40,2,based,114530,114610,80,True,True,80,80,1,10,short_silence,114494,115138,True,False
baseline,word,40,4, benefits,114770,114850,80,True,True,80,80,1,10,short_silence,114494,115138,True,False
baseline,word,44,2,based,118530,118610,80,True,True,80,80,1,11,short_silence,118017,119077,True,False
baseline,word,44,4, benefits,118770,118850,80,True,True,80,80,1,11,short_silence,118017,119077,True,False
baseline,word,47,4, benefits,121770,121850,80,True,True,80,80,1,12,short_silence,121724,122796,True,False
baseline,word,48,2,based,122530,122610,80,True,True,80,80,1,12,short_silence,121724,122796,True,False
baseline,word,50,4, benefits,124770,124850,80,True,True,80,80,1,13,short_silence,124665,125713,True,False
baseline,word,51,2,based,125530,125610,80,True,True,80,80,1,13,short_silence,124665,125713,True,False
baseline,word,54,4, benefits,128770,128850,80,True,True,80,80,1,14,short_silence,128580,129699,True,False
baseline,word,55,2,based,129530,129610,80,True,True,80,80,1,14,short_silence,128580,129699,True,False
baseline,word,58,2,based,132530,132610,80,True,True,80,80,1,15,short_silence,132242,133169,True,False
baseline,word,58,4, benefits,132770,132850,80,True,True,80,80,1,15,short_silence,132242,133169,True,False
baseline,word,62,3,based,136530,136610,80,True,True,80,80,1,16,short_silence,136153,137577,True,False
baseline,word,62,5, benefits,136770,136850,80,True,True,80,80,1,16,short_silence,136153,137577,True,False
baseline,word,66,4, benefits,140770,140850,80,True,True,80,80,1,17,short_silence,140537,141832,True,False
baseline,word,67,2,based,141530,141610,80,True,True,80,80,1,17,short_silence,140537,141832,True,False
baseline,word,69,4, benefits,143770,143850,80,True,True,80,80,1,18,short_silence,143596,144397,True,False
baseline,word,73,2,based,147530,147610,80,True,True,80,80,1,19,short_silence,146904,148134,True,False
baseline,word,73,4, benefits,147770,147850,80,True,True,80,80,1,19,short_silence,146904,148134,True,False
baseline,word,76,4, benefits,150770,150850,80,True,True,80,80,1,20,short_silence,150537,151110,True,False
baseline,word,79,2,based,153530,153610,80,True,True,80,80,1,21,short_silence,153432,154689,True,False
baseline,word,79,4, benefits,153770,153850,80,True,True,80,80,1,21,short_silence,153432,154689,True,False
baseline,word,80,2,based,154530,154610,80,True,True,80,80,1,21,short_silence,153432,154689,True,False
baseline,word,83,2,based,157530,157610,80,True,True,80,80,1,22,short_silence,157383,158304,True,False
baseline,word,83,4, benefits,157770,157850,80,True,True,80,80,1,22,short_silence,157383,158304,True,False
baseline,word,87,2,based,161530,161610,80,True,True,80,80,1,23,short_silence,161242,162315,True,False
baseline,word,87,4, benefits,161770,161850,80,True,True,80,80,1,23,short_silence,161242,162315,True,False
baseline,word,91,2,based,165530,165610,80,True,True,80,80,1,24,short_silence,165380,166230,True,False
baseline,word,91,4, benefits,165770,165850,80,True,True,80,80,1,24,short_silence,165380,166230,True,False
baseline,word,95,2,based,169530,169610,80,True,True,80,80,1,25,short_silence,168924,169880,True,False
baseline,word,95,4, benefits,169770,169850,80,True,True,80,80,1,25,short_silence,168924,169880,True,False
baseline,word,99,2,based,173530,173610,80,True,True,80,80,1,26,short_silence,172840,173814,True,False
baseline,word,103,3,based,177530,177610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,103,5, benefits,177770,177850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,104,2,based,178530,178610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,104,4, benefits,178770,178850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,105,2,based,179530,179610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,105,4, benefits,179770,179850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,106,2,based,180530,180610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,106,4, benefits,180770,180850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,107,2,based,181530,181610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,107,4, benefits,181770,181850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,108,2,based,182530,182610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,108,4, benefits,182770,182850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,109,2,based,183530,183610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,109,4, benefits,183770,183850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,110,2,based,184530,184610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,110,4, benefits,184770,184850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,111,2,based,185530,185610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,111,4, benefits,185770,185850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,112,2,based,186530,186610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,112,4, benefits,186770,186850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,113,2,based,187530,187610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,113,4, benefits,187770,187850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,115,2,based,188530,188610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,115,4, benefits,188770,188850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,116,2,based,189530,189610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,116,4, benefits,189770,189850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,117,2,based,190530,190610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,117,4, benefits,190770,190850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,118,2,based,191530,191610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,118,4, benefits,191770,191850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,119,3,based,192530,192610,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,119,5, benefits,192770,192850,80,True,True,80,80,1,27,long_silence,176775,196775,True,False
baseline,word,151,9,.,270360,270440,80,True,True,80,80,1,37,short_silence,270324,271811,True,False
baseline,word,153,11,.,278360,278440,80,True,True,80,80,1,39,short_silence,278000,279158,True,False
baseline,word,80,3, validation,154610,154770,160,True,False,79,79,1,21,short_silence,153432,154689,True,False
baseline,word,61,8, synthetic,136100,136230,130,False,True,77,77,1,16,short_silence,136153,137577,True,False
baseline,word,87,9, inputs,162240,162340,100,True,False,75,75,1,23,short_silence,161242,162315,True,False
baseline,word,102,4, benefits,176770,176850,80,False,True,75,75,1,27,long_silence,176775,196775,True,False
baseline,word,66,2,based,140530,140610,80,False,True,73,73,1,17,short_silence,140537,141832,True,False
baseline,word,76,2,based,150530,150610,80,False,True,73,73,1,20,short_silence,150537,151110,True,False
baseline,word,10,0, Agent,80530,80600,70,True,True,70,70,1,8,long_silence,69954,89954,True,False
baseline,word,12,5, from,85890,85960,70,True,True,70,70,1,8,long_silence,69954,89954,True,False
baseline,word,13,0, Agent,86530,86600,70,True,True,70,70,1,8,long_silence,69954,89954,True,False
baseline,word,14,0, Agent,88530,88600,70,True,True,70,70,1,8,long_silence,69954,89954,True,False
baseline,word,17,5, from,91890,91960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,18,5, from,92890,92960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,19,6, from,93890,93960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,21,5, from,94890,94960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,22,5, from,95890,95960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,23,6, from,96890,96960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,24,5, from,97890,97960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,25,5, from,98890,98960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,26,5, from,99890,99960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,27,6, from,100890,100960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,28,5, from,101890,101960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,29,5, from,102890,102960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,30,5, from,103890,103960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,31,5, from,104890,104960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,32,6, from,105890,105960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,33,5, from,106890,106960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,34,5, from,107890,107960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,35,0, Agent,108530,108600,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,36,6, from,110890,110960,70,True,True,70,70,1,9,long_silence,91742,111742,True,False
baseline,word,40,5, from,114890,114960,70,True,True,70,70,1,10,short_silence,114494,115138,True,False
baseline,word,44,5, from,118890,118960,70,True,True,70,70,1,11,short_silence,118017,119077,True,False
baseline,word,47,5, from,121890,121960,70,True,True,70,70,1,12,short_silence,121724,122796,True,False
baseline,word,50,5, from,124890,124960,70,True,True,70,70,1,13,short_silence,124665,125713,True,False
baseline,word,54,5, from,128890,128960,70,True,True,70,70,1,14,short_silence,128580,129699,True,False
baseline,word,58,5, from,132890,132960,70,True,True,70,70,1,15,short_silence,132242,133169,True,False
baseline,word,62,6, from,136890,136960,70,True,True,70,70,1,16,short_silence,136153,137577,True,False
baseline,word,66,5, from,140890,140960,70,True,True,70,70,1,17,short_silence,140537,141832,True,False
baseline,word,69,5, from,143890,143960,70,True,True,70,70,1,18,short_silence,143596,144397,True,False
baseline,word,73,5, from,147890,147960,70,True,True,70,70,1,19,short_silence,146904,148134,True,False
baseline,word,76,5, from,150890,150960,70,True,True,70,70,1,20,short_silence,150537,151110,True,False
baseline,word,79,5, from,153890,153960,70,True,True,70,70,1,21,short_silence,153432,154689,True,False
baseline,word,83,5, from,157890,157960,70,True,True,70,70,1,22,short_silence,157383,158304,True,False
baseline,word,87,5, from,161890,161960,70,True,True,70,70,1,23,short_silence,161242,162315,True,False
baseline,word,91,5, from,165890,165960,70,True,True,70,70,1,24,short_silence,165380,166230,True,False
baseline,word,98,6, from,172890,172960,70,True,True,70,70,1,26,short_silence,172840,173814,True,False
baseline,word,102,5, from,176890,176960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,103,6, from,177890,177960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,104,5, from,178890,178960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,105,5, from,179890,179960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,106,5, from,180890,180960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,107,5, from,181890,181960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,108,5, from,182890,182960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,109,5, from,183890,183960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,110,5, from,184890,184960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,111,5, from,185890,185960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,112,5, from,186890,186960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,113,5, from,187890,187960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,115,5, from,188890,188960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,116,5, from,189890,189960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,117,5, from,190890,190960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,118,5, from,191890,191960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,119,6, from,192890,192960,70,True,True,70,70,1,27,long_silence,176775,196775,True,False
baseline,word,144,0, Agent,216530,216600,70,True,True,70,70,1,30,long_silence,207060,227060,True,False
baseline,word,58,8, synthetic,133100,133230,130,True,False,69,69,1,15,short_silence,132242,133169,True,False
baseline,word,44,7,utable,119010,119100,90,True,False,67,67,1,11,short_silence,118017,119077,True,False
baseline,word,83,9, inputs,158240,158340,100,True,False,64,64,1,22,short_silence,157383,158304,True,False
baseline,word,67,4, benefits,141770,141850,80,True,False,62,62,1,17,short_silence,140537,141832,True,False
baseline,word,150,4, words,263860,264260,400,True,False,61,61,1,35,short_silence,262872,263921,True,False
baseline,word,90,10,.,165340,165440,100,False,True,60,60,1,24,short_silence,165380,166230,True,False
baseline,word,121,0, Agent,193530,193590,60,True,True,60,60,1,27,long_silence,176775,196775,True,False
baseline,word,122,0, Agent,194530,194590,60,True,True,60,60,1,27,long_silence,176775,196775,True,False
baseline,word,123,0, Agent,195530,195590,60,True,True,60,60,1,27,long_silence,176775,196775,True,False
baseline,word,124,0, Agent,196530,196590,60,True,True,60,60,1,27,long_silence,176775,196775,True,False
baseline,word,127,0, Agent,199530,199590,60,True,True,60,60,1,28,short_silence,199085,200578,True,False
baseline,word,131,0, Agent,203530,203590,60,True,True,60,60,1,29,short_silence,203086,203972,True,False
baseline,word,135,0, Agent,207530,207590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,136,0, Agent,208530,208590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,137,0, Agent,209530,209590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,138,0, Agent,210530,210590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,139,0, Agent,211530,211590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,140,0, Agent,212530,212590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,141,0, Agent,213530,213590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,142,0, Agent,214530,214590,60,True,True,60,60,1,30,long_silence,207060,227060,True,False
baseline,word,154,2, a,278840,278900,60,True,True,60,60,1,39,short_silence,278000,279158,True,False
baseline,word,69,10,.,144340,144440,100,True,False,57,57,1,18,short_silence,143596,144397,True,False
baseline,word,82,10,.,157340,157440,100,False,True,57,57,1,22,short_silence,157383,158304,True,False
baseline,word,72,5, from,146890,146960,70,False,True,56,56,1,19,short_silence,146904,148134,True,False
baseline,word,12,6, rep,85960,86010,50,True,True,50,50,1,8,long_silence,69954,89954,True,False
baseline,word,17,6, rep,91960,92010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,18,6, rep,92960,93010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,19,7, rep,93960,94010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,21,6, rep,94960,95010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,22,6, rep,95960,96010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,23,7, rep,96960,97010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,24,6, rep,97960,98010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,25,6, rep,98960,99010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,26,6, rep,99960,100010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,27,7, rep,100960,101010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,28,6, rep,101960,102010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,29,6, rep,102960,103010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,30,6, rep,103960,104010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,31,6, rep,104960,105010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,32,7, rep,105960,106010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,33,6, rep,106960,107010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,34,6, rep,107960,108010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,36,7, rep,110960,111010,50,True,True,50,50,1,9,long_silence,91742,111742,True,False
baseline,word,40,6, rep,114960,115010,50,True,True,50,50,1,10,short_silence,114494,115138,True,False
baseline,word,44,6, rep,118960,119010,50,True,True,50,50,1,11,short_silence,118017,119077,True,False
baseline,word,47,6, rep,121960,122010,50,True,True,50,50,1,12,short_silence,121724,122796,True,False
baseline,word,50,6, rep,124960,125010,50,True,True,50,50,1,13,short_silence,124665,125713,True,False
baseline,word,54,6, rep,128960,129010,50,True,True,50,50,1,14,short_silence,128580,129699,True,False
baseline,word,58,6, rep,132960,133010,50,True,True,50,50,1,15,short_silence,132242,133169,True,False
baseline,word,62,7, rep,136960,137010,50,True,True,50,50,1,16,short_silence,136153,137577,True,False
baseline,word,66,6, rep,140960,141010,50,True,True,50,50,1,17,short_silence,140537,141832,True,False
baseline,word,69,6, rep,143960,144010,50,True,True,50,50,1,18,short_silence,143596,144397,True,False
baseline,word,72,6, rep,146960,147010,50,True,True,50,50,1,19,short_silence,146904,148134,True,False
baseline,word,73,6, rep,147960,148010,50,True,True,50,50,1,19,short_silence,146904,148134,True,False
baseline,word,76,6, rep,150960,151010,50,True,True,50,50,1,20,short_silence,150537,151110,True,False
baseline,word,79,6, rep,153960,154010,50,True,True,50,50,1,21,short_silence,153432,154689,True,False
baseline,word,83,6, rep,157960,158010,50,True,True,50,50,1,22,short_silence,157383,158304,True,False
baseline,word,87,6, rep,161960,162010,50,True,True,50,50,1,23,short_silence,161242,162315,True,False
baseline,word,91,6, rep,165960,166010,50,True,True,50,50,1,24,short_silence,165380,166230,True,False
baseline,word,94,7, rep,168960,169010,50,True,True,50,50,1,25,short_silence,168924,169880,True,False
baseline,word,98,7, rep,172960,173010,50,True,True,50,50,1,26,short_silence,172840,173814,True,False
baseline,word,102,6, rep,176960,177010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,103,7, rep,177960,178010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
